years	months	days	hours	minutes	seconds	Q
2009	8	21	2	13	0	34596.0186285675
2009	8	21	2	14	0	34387.6955637128
2009	8	21	2	15	0	34168.0166632223
2009	8	21	2	16	0	33937.3020031764
2009	8	21	2	17	0	33695.8507140584
2009	8	21	2	18	0	33443.9417209336
2009	8	21	2	19	0	33181.8345235363
2009	8	21	2	20	0	32909.7698995956
2009	8	21	2	21	0	32627.970567535
2009	8	21	2	22	0	32336.6418828619
2009	8	21	2	23	0	32035.972454053
2009	8	21	2	24	0	31726.134715949
2009	8	21	2	25	0	31407.2855373505
2009	8	21	2	26	0	31079.5667198641
2009	8	21	2	27	0	30743.1055257527
2009	8	21	2	28	0	30398.0151440814
2009	8	21	2	29	0	30044.3951055108
2009	8	21	2	30	0	29682.3317258889
2009	8	21	2	31	0	29311.8984685615
2009	8	21	2	32	0	28933.1562671698
2009	8	21	2	33	0	28546.1538745493
2009	8	21	2	34	0	28150.9281313277
2009	8	21	2	35	0	27747.5041971012
2009	8	21	2	36	0	27335.8958064998
2009	8	21	2	37	0	26916.1054458172
2009	8	21	2	38	0	26488.124494148
2009	8	21	2	39	0	26051.9333911348
2009	8	21	2	40	0	25607.5017024762
2009	8	21	2	41	0	25154.7882155613
2009	8	21	2	42	0	24693.7409701174
2009	8	21	2	43	0	24224.2972475808
2009	8	21	2	44	0	23746.3835804734
2009	8	21	2	45	0	23259.9156818966
2009	8	21	2	46	0	22764.7983417472
2009	8	21	2	47	0	22260.9253374757
2009	8	21	2	48	0	21748.1792630445
2009	8	21	2	49	0	21226.4313235825
2009	8	21	2	50	0	20695.541138955
2009	8	21	2	51	0	20155.3564621598
2009	8	21	2	52	0	19605.7128608884
2009	8	21	2	53	0	19046.4334030222
2009	8	21	2	54	0	18477.3282331969
2009	8	21	2	55	0	17898.1941629402
2009	8	21	2	56	0	17308.8141720482
2009	8	21	2	57	0	16708.9568590009
2009	8	21	2	58	0	16098.3758757446
2009	8	21	2	59	0	15476.809257597
2009	8	21	3	0	0	14843.9786981331
2009	8	21	3	1	0	14207.0662946892
2009	8	21	3	2	0	13589.4632630413
2009	8	21	3	3	0	12974.0454667741
2009	8	21	3	4	0	12362.964147894
2009	8	21	3	5	0	11755.728605883
2009	8	21	3	6	0	11151.8812188539
2009	8	21	3	7	0	10550.9779905602
2009	8	21	3	8	0	9952.58728460942
2009	8	21	3	9	0	9356.28850518177
2009	8	21	3	10	0	8761.67087976986
2009	8	21	3	11	0	8168.33227705194
2009	8	21	3	12	0	7575.87809122388
2009	8	21	3	13	0	6983.92017375305
2009	8	21	3	14	0	6392.07578968121
2009	8	21	3	15	0	5799.96663132962
2009	8	21	3	16	0	5207.2178477509
2009	8	21	3	17	0	4613.45709037106
2009	8	21	3	18	0	4018.31359450628
2009	8	21	3	19	0	3421.41726219125
2009	8	21	3	20	0	2822.39774956151
2009	8	21	3	21	0	2220.88357101943
2009	8	21	3	22	0	1616.50119151311
2009	8	21	3	23	0	1008.87411259178
2009	8	21	3	24	0	397.621956831179
2009	8	21	3	25	0	-217.64047468835
2009	8	21	3	26	0	-837.232581313181
2009	8	21	3	27	0	-1460.66164488547
2009	8	21	3	28	0	-2087.46434876391
2009	8	21	3	29	0	-2717.25296331925
2009	8	21	3	30	0	-3349.636579494
2009	8	21	3	31	0	-3984.22203618339
2009	8	21	3	32	0	-4620.61491457215
2009	8	21	3	33	0	-5258.4205407118
2009	8	21	3	34	0	-5897.24497188176
2009	8	21	3	35	0	-6536.69598191052
2009	8	21	3	36	0	-7176.38403782184
2009	8	21	3	37	0	-7815.92324124337
2009	8	21	3	38	0	-8454.93226007314
2009	8	21	3	39	0	-9093.03522821125
2009	8	21	3	40	0	-9729.86260509896
2009	8	21	3	41	0	-10365.0520161104
2009	8	21	3	42	0	-10998.2490261267
2009	8	21	3	43	0	-11629.1078902335
2009	8	21	3	44	0	-12257.2922600092
2009	8	21	3	45	0	-12882.4758149738
2009	8	21	3	46	0	-13504.3428677466
2009	8	21	3	47	0	-14122.5889172705
2009	8	21	3	48	0	-14736.9211186191
2009	8	21	3	49	0	-15347.0587272372
2009	8	21	3	50	0	-15952.7334874371
2009	8	21	3	51	0	-16553.6899326452
2009	8	21	3	52	0	-17149.6856643335
2009	8	21	3	53	0	-17740.4915749112
2009	8	21	3	54	0	-18325.8919809834
2009	8	21	3	55	0	-18905.6847463381
2009	8	21	3	56	0	-19479.6813327523
2009	8	21	3	57	0	-20047.7067973182
2009	8	21	3	58	0	-20609.5997714774
2009	8	21	3	59	0	-21165.2123439426
2009	8	21	4	0	0	-21714.4099482361
2009	8	21	4	1	0	-22252.6221663152
2009	8	21	4	2	0	-22779.4222697619
2009	8	21	4	3	0	-23299.9044005479
2009	8	21	4	4	0	-23812.4452720653
2009	8	21	4	5	0	-24317.0143040841
2009	8	21	4	6	0	-24813.577527247
2009	8	21	4	7	0	-25302.113165478
2009	8	21	4	8	0	-25782.6109744701
2009	8	21	4	9	0	-26255.0717848783
2009	8	21	4	10	0	-26719.5070038011
2009	8	21	4	11	0	-27175.9381077536
2009	8	21	4	12	0	-27624.3961594556
2009	8	21	4	13	0	-28064.9212656943
2009	8	21	4	14	0	-28497.5620889624
2009	8	21	4	15	0	-28922.3753527056
2009	8	21	4	16	0	-29339.4253043733
2009	8	21	4	17	0	-29748.7832394741
2009	8	21	4	18	0	-30150.5270241529
2009	8	21	4	19	0	-30544.7405788322
2009	8	21	4	20	0	-30931.5134299751
2009	8	21	4	21	0	-31310.9402637958
2009	8	21	4	22	0	-31683.1204429282
2009	8	21	4	23	0	-32048.1576019388
2009	8	21	4	24	0	-32406.1592197246
2009	8	21	4	25	0	-32757.2362076914
2009	8	21	4	26	0	-33101.5025475401
2009	8	21	4	27	0	-33439.0748776131
2009	8	21	4	28	0	-33770.0721610431
2009	8	21	4	29	0	-34094.6153588701
2009	8	21	4	30	0	-34412.8270657068
2009	8	21	4	31	0	-34724.8312274715
2009	8	21	4	32	0	-35030.752863563
2009	8	21	4	33	0	-35330.7177499693
2009	8	21	4	34	0	-35624.8521858574
2009	8	21	4	35	0	-35913.2827634535
2009	8	21	4	36	0	-36196.13609677
2009	8	21	4	37	0	-36473.5386346068
2009	8	21	4	38	0	-36745.6164752877
2009	8	21	4	39	0	-37012.4951378596
2009	8	21	4	40	0	-37274.2994239197
2009	8	21	4	41	0	-37531.1532479308
2009	8	21	4	42	0	-37783.1794822493
2009	8	21	4	43	0	-38030.4998530068
2009	8	21	4	44	0	-38273.2347707337
2009	8	21	4	45	0	-38511.5032479595
2009	8	21	4	46	0	-38745.4228135194
2009	8	21	4	47	0	-38975.109376539
2009	8	21	4	48	0	-39200.6771748971
2009	8	21	4	49	0	-39422.2387185481
2009	8	21	4	50	0	-39639.9046800804
2009	8	21	4	51	0	-39853.7838695618
2009	8	21	4	52	0	-40063.9832024522
2009	8	21	4	53	0	-40270.6076124612
2009	8	21	4	54	0	-40473.7600549848
2009	8	21	4	55	0	-40673.5414679974
2009	8	21	4	56	0	-40870.0507415612
2009	8	21	4	57	0	-41063.3847342111
2009	8	21	4	58	0	-41253.638211874
2009	8	21	4	59	0	-41440.9038732888
2009	8	21	5	0	0	-41625.272364378
2009	8	21	5	1	0	-41805.713627562
2009	8	21	5	2	0	-41975.3664280369
2009	8	21	5	3	0	-42138.2874668795
2009	8	21	5	4	0	-42294.2566375688
2009	8	21	5	5	0	-42443.510545443
2009	8	21	5	6	0	-42586.2712202963
2009	8	21	5	7	0	-42722.7545998092
2009	8	21	5	8	0	-42853.1704602265
2009	8	21	5	9	0	-42977.7224562926
2009	8	21	5	10	0	-43096.6081860561
2009	8	21	5	11	0	-43210.0192957551
2009	8	21	5	12	0	-43318.1415165549
2009	8	21	5	13	0	-43421.1547948662
2009	8	21	5	14	0	-43519.2334045726
2009	8	21	5	15	0	-43612.5460065676
2009	8	21	5	16	0	-43701.2557967904
2009	8	21	5	17	0	-43785.5206332959
2009	8	21	5	18	0	-43865.4931078498
2009	8	21	5	19	0	-43941.3207041466
2009	8	21	5	20	0	-44013.145932801
2009	8	21	5	21	0	-44081.1064087377
2009	8	21	5	22	0	-44145.3350138102
2009	8	21	5	23	0	-44205.9600344826
2009	8	21	5	24	0	-44263.1052403321
2009	8	21	5	25	0	-44316.8900535498
2009	8	21	5	26	0	-44367.4296553833
2009	8	21	5	27	0	-44414.8351081555
2009	8	21	5	28	0	-44459.2135063484
2009	8	21	5	29	0	-44500.6680472701
2009	8	21	5	30	0	-44539.298187602
2009	8	21	5	31	0	-44575.1997723768
2009	8	21	5	32	0	-44608.4651025171
2009	8	21	5	33	0	-44639.1830851998
2009	8	21	5	34	0	-44667.4393562487
2009	8	21	5	35	0	-44693.3163407524
2009	8	21	5	36	0	-44716.893396295
2009	8	21	5	37	0	-44738.2469279483
2009	8	21	5	38	0	-44757.4504413431
2009	8	21	5	39	0	-44774.5746850333
2009	8	21	5	40	0	-44789.687727523
2009	8	21	5	41	0	-44802.8550485294
2009	8	21	5	42	0	-44814.1396578788
2009	8	21	5	43	0	-44823.602132937
2009	8	21	5	44	0	-44831.3007411762
2009	8	21	5	45	0	-44837.2915343365
2009	8	21	5	46	0	-44841.628380889
2009	8	21	5	47	0	-44844.3630809223
2009	8	21	5	48	0	-44845.54545277
2009	8	21	5	49	0	-44845.2233581629
2009	8	21	5	50	0	-44843.4428098124
2009	8	21	5	51	0	-44840.2480508682
2009	8	21	5	52	0	-44835.6815731767
2009	8	21	5	53	0	-44829.7842247223
2009	8	21	5	54	0	-44822.5952523639
2009	8	21	5	55	0	-44814.1523594261
2009	8	21	5	56	0	-44804.4917910115
2009	8	21	5	57	0	-44793.6483391962
2009	8	21	5	58	0	-44781.6554333109
2009	8	21	5	59	0	-44768.5452025151
2009	8	21	6	0	0	-44754.3484780398
2009	8	21	6	1	0	-44718.993650424
2009	8	21	6	2	0	-44660.9717847038
2009	8	21	6	3	0	-44604.2889979492
2009	8	21	6	4	0	-44541.7673152261
2009	8	21	6	5	0	-44473.7235017269
2009	8	21	6	6	0	-44400.3311487078
2009	8	21	6	7	0	-44321.75906983
2009	8	21	6	8	0	-44238.1690450399
2009	8	21	6	9	0	-44149.7160786503
2009	8	21	6	10	0	-44056.5486550111
2009	8	21	6	11	0	-43958.808944995
2009	8	21	6	12	0	-43856.6330345343
2009	8	21	6	13	0	-43750.1511442428
2009	8	21	6	14	0	-43639.4878157166
2009	8	21	6	15	0	-43524.7621376615
2009	8	21	6	16	0	-43406.0879408991
2009	8	21	6	17	0	-43283.5739688339
2009	8	21	6	18	0	-43157.3240859773
2009	8	21	6	19	0	-43027.437455353
2009	8	21	6	20	0	-42894.008691665
2009	8	21	6	21	0	-42757.1280522326
2009	8	21	6	22	0	-42616.8815969899
2009	8	21	6	23	0	-42473.3513247425
2009	8	21	6	24	0	-42326.6153501648
2009	8	21	6	25	0	-42176.7480312486
2009	8	21	6	26	0	-42023.8201187052
2009	8	21	6	27	0	-41867.8988956412
2009	8	21	6	28	0	-41709.0482862575
2009	8	21	6	29	0	-41547.3290032053
2009	8	21	6	30	0	-41382.7986650125
2009	8	21	6	31	0	-41215.5118915999
2009	8	21	6	32	0	-41045.5204371477
2009	8	21	6	33	0	-40872.8732935248
2009	8	21	6	34	0	-40697.6167725841
2009	8	21	6	35	0	-40519.7946257129
2009	8	21	6	36	0	-40339.4481344293
2009	8	21	6	37	0	-40156.6161806318
2009	8	21	6	38	0	-39971.3353569444
2009	8	21	6	39	0	-39783.6400306193
2009	8	21	6	40	0	-39593.5624310741
2009	8	21	6	41	0	-39401.1327282407
2009	8	21	6	42	0	-39206.3790841214
2009	8	21	6	43	0	-39009.3277423329
2009	8	21	6	44	0	-38810.0030899151
2009	8	21	6	45	0	-38608.4277008721
2009	8	21	6	46	0	-38404.6224163208
2009	8	21	6	47	0	-38198.60639735
2009	8	21	6	48	0	-37990.3971603641
2009	8	21	6	49	0	-37780.0106487548
2009	8	21	6	50	0	-37567.4612776832
2009	8	21	6	51	0	-37352.7619620839
2009	8	21	6	52	0	-37135.9241806675
2009	8	21	6	53	0	-36916.9580134109
2009	8	21	6	54	0	-36695.8721629855
2009	8	21	6	55	0	-36472.6740145045
2009	8	21	6	56	0	-36247.3696525588
2009	8	21	6	57	0	-36019.9639033155
2009	8	21	6	58	0	-35790.4603672691
2009	8	21	6	59	0	-35558.8614301584
2009	8	21	7	0	0	-35325.1683098103
2009	8	21	7	1	0	-35061.3512501354
2009	8	21	7	2	0	-34766.8287766547
2009	8	21	7	3	0	-34474.1282475646
2009	8	21	7	4	0	-34173.3607313487
2009	8	21	7	5	0	-33864.8234426872
2009	8	21	7	6	0	-33548.6616168202
2009	8	21	7	7	0	-33225.0134355714
2009	8	21	7	8	0	-32894.0082538402
2009	8	21	7	9	0	-32555.7668363238
2009	8	21	7	10	0	-32210.4015429252
2009	8	21	7	11	0	-31858.0165440019
2009	8	21	7	12	0	-31498.7079772986
2009	8	21	7	13	0	-31132.5641405694
2009	8	21	7	14	0	-30759.6656576361
2009	8	21	7	15	0	-30380.0856131751
2009	8	21	7	16	0	-29993.8897147989
2009	8	21	7	17	0	-29601.1364296094
2009	8	21	7	18	0	-29201.8770888613
2009	8	21	7	19	0	-28796.1560187902
2009	8	21	7	20	0	-28384.010646321
2009	8	21	7	21	0	-27965.47157234
2009	8	21	7	22	0	-27540.5626700015
2009	8	21	7	23	0	-27109.3011567232
2009	8	21	7	24	0	-26671.6976380992
2009	8	21	7	25	0	-26227.7561788133
2009	8	21	7	26	0	-25777.4743151487
2009	8	21	7	27	0	-25320.8430966108
2009	8	21	7	28	0	-24857.8471028982
2009	8	21	7	29	0	-24388.4644265884
2009	8	21	7	30	0	-23912.6666772104
2009	8	21	7	31	0	-23430.4189614887
2009	8	21	7	32	0	-22941.6798282223
2009	8	21	7	33	0	-22446.4012327064
2009	8	21	7	34	0	-21944.5284772553
2009	8	21	7	35	0	-21436.000114943
2009	8	21	7	36	0	-20920.7478706506
2009	8	21	7	37	0	-20398.6965377869
2009	8	21	7	38	0	-19869.7638363701
2009	8	21	7	39	0	-19333.8602856697
2009	8	21	7	40	0	-18790.8890504612
2009	8	21	7	41	0	-18240.7457485714
2009	8	21	7	42	0	-17683.318277777
2009	8	21	7	43	0	-17118.4865790519
2009	8	21	7	44	0	-16546.1224130036
2009	8	21	7	45	0	-15966.0891076844
2009	8	21	7	46	0	-15378.2412595594
2009	8	21	7	47	0	-14782.4244380522
2009	8	21	7	48	0	-14178.4748589019
2009	8	21	7	49	0	-13566.2190057853
2009	8	21	7	50	0	-12945.473249363
2009	8	21	7	51	0	-12316.0434308464
2009	8	21	7	52	0	-11677.7243874611
2009	8	21	7	53	0	-11030.2994675296
2009	8	21	7	54	0	-10373.5400033995
2009	8	21	7	55	0	-9707.20471766414
2009	8	21	7	56	0	-9031.03912232758
2009	8	21	7	57	0	-8344.77482835847
2009	8	21	7	58	0	-7648.12882990388
2009	8	21	7	59	0	-6940.80273122002
2009	8	21	8	0	0	-6222.48188701847
2009	8	21	8	1	0	-5490.66489938638
2009	8	21	8	2	0	-4763.72498828408
2009	8	21	8	3	0	-4037.34996659712
2009	8	21	8	4	0	-3310.41905167074
2009	8	21	8	5	0	-2582.52766913705
2009	8	21	8	6	0	-1853.26779464321
2009	8	21	8	7	0	-1122.22891735664
2009	8	21	8	8	0	-388.997076306544
2009	8	21	8	9	0	346.846121290558
2009	8	21	8	10	0	1085.58069501657
2009	8	21	8	11	0	1826.5622657222
2009	8	21	8	12	0	2569.28158614363
2009	8	21	8	13	0	3313.28627693854
2009	8	21	8	14	0	4058.12153050611
2009	8	21	8	15	0	4803.331229781
2009	8	21	8	16	0	5548.45903349724
2009	8	21	8	17	0	6293.04947056944
2009	8	21	8	18	0	7036.64903372126
2009	8	21	8	19	0	7778.8072568007
2009	8	21	8	20	0	8519.07778522584
2009	8	21	8	21	0	9257.01943154539
2009	8	21	8	22	0	9992.19719517783
2009	8	21	8	23	0	10724.1832602707
2009	8	21	8	24	0	11452.5579658905
2009	8	21	8	25	0	12176.9107212619
2009	8	21	8	26	0	12896.8408945021
2009	8	21	8	27	0	13611.9586441624
2009	8	21	8	28	0	14321.8857009669
2009	8	21	8	29	0	15026.2561097501
2009	8	21	8	30	0	15724.7168944931
2009	8	21	8	31	0	16416.9286744431
2009	8	21	8	32	0	17102.5662327525
2009	8	21	8	33	0	17781.3190000118
2009	8	21	8	34	0	18452.8914855042
2009	8	21	8	35	0	19117.0036604557
2009	8	21	8	36	0	19773.3912515445
2009	8	21	8	37	0	20421.8059826837
2009	8	21	8	38	0	21062.0157720387
2009	8	21	8	39	0	21693.8048358917
2009	8	21	8	40	0	22316.9737593522
2009	8	21	8	41	0	22931.3394970878
2009	8	21	8	42	0	23536.735312689
2009	8	21	8	43	0	24133.0106922114
2009	8	21	8	44	0	24720.0311715711
2009	8	21	8	45	0	25297.6781290974
2009	8	21	8	46	0	25865.8485559975
2009	8	21	8	47	0	26424.4547475803
2009	8	21	8	48	0	26973.4239695547
2009	8	21	8	49	0	27512.6981137193
2009	8	21	8	50	0	28042.233281473
2009	8	21	8	51	0	28561.9993529782
2009	8	21	8	52	0	29071.9795575175
2009	8	21	8	53	0	29572.1699754652
2009	8	21	8	54	0	30062.5790561946
2009	8	21	8	55	0	30543.2271062404
2009	8	21	8	56	0	31014.1457534556
2009	8	21	8	57	0	31475.3774404962
2009	8	21	8	58	0	31926.9748633148
2009	8	21	8	59	0	32369.0004214838
2009	8	21	9	0	0	32801.5256979164
2009	8	21	9	1	0	33227.5374014035
2009	8	21	9	2	0	33639.2178103579
2009	8	21	9	3	0	34036.2950148082
2009	8	21	9	4	0	34420.0162878542
2009	8	21	9	5	0	34790.6153468783
2009	8	21	9	6	0	35148.3468484943
2009	8	21	9	7	0	35493.4700687034
2009	8	21	9	8	0	35826.2482812349
2009	8	21	9	9	0	36146.9479799856
2009	8	21	9	10	0	36455.8380987734
2009	8	21	9	11	0	36753.1893039544
2009	8	21	9	12	0	37039.2733283845
2009	8	21	9	13	0	37314.3623236158
2009	8	21	9	14	0	37578.7283041831
2009	8	21	9	15	0	37832.6425834283
2009	8	21	9	16	0	38076.3752591257
2009	8	21	9	17	0	38310.1947777103
2009	8	21	9	18	0	38534.3674869316
2009	8	21	9	19	0	38749.1572348923
2009	8	21	9	20	0	38954.8250444303
2009	8	21	9	21	0	39151.6287706028
2009	8	21	9	22	0	39339.8228004761
2009	8	21	9	23	0	39519.6578244178
2009	8	21	9	24	0	39691.3805806274
2009	8	21	9	25	0	39855.2336602845
2009	8	21	9	26	0	40011.4553359709
2009	8	21	9	27	0	40160.2793878436
2009	8	21	9	28	0	40301.9350072229
2009	8	21	9	29	0	40436.6466670679
2009	8	21	9	30	0	40564.6340234225
2009	8	21	9	31	0	40686.1118778924
2009	8	21	9	32	0	40801.2901038668
2009	8	21	9	33	0	40910.3735998886
2009	8	21	9	34	0	41013.5623006222
2009	8	21	9	35	0	41111.0511472422
2009	8	21	9	36	0	41203.0300816115
2009	8	21	9	37	0	41289.6840950401
2009	8	21	9	38	0	41371.1932281813
2009	8	21	9	39	0	41447.7326156576
2009	8	21	9	40	0	41519.472536098
2009	8	21	9	41	0	41586.5784419827
2009	8	21	9	42	0	41649.2110533534
2009	8	21	9	43	0	41707.5264003109
2009	8	21	9	44	0	41761.6758826264
2009	8	21	9	45	0	41811.806377993
2009	8	21	9	46	0	41858.0602985209
2009	8	21	9	47	0	41900.5756625766
2009	8	21	9	48	0	41939.486213748
2009	8	21	9	49	0	41974.9214861431
2009	8	21	9	50	0	42007.0068836552
2009	8	21	9	51	0	42035.8638051634
2009	8	21	9	52	0	42061.6097145468
2009	8	21	9	53	0	42084.3582235955
2009	8	21	9	54	0	42104.2192199462
2009	8	21	9	55	0	42121.2989339996
2009	8	21	9	56	0	42135.7000424307
2009	8	21	9	57	0	42147.5217680898
2009	8	21	9	58	0	42156.8599509654
2009	8	21	9	59	0	42163.8071769157
2009	8	21	10	0	0	42168.4528467655
2009	8	21	10	1	0	42172.2255256032
2009	8	21	10	2	0	42177.6143372011
2009	8	21	10	3	0	42182.1865899147
2009	8	21	10	4	0	42186.4658953206
2009	8	21	10	5	0	42190.4512579719
2009	8	21	10	6	0	42194.1518723848
2009	8	21	10	7	0	42197.5763982069
2009	8	21	10	8	0	42200.7332177832
2009	8	21	10	9	0	42203.6304139116
2009	8	21	10	10	0	42206.275790729
2009	8	21	10	11	0	42208.6768859828
2009	8	21	10	12	0	42210.8409604153
2009	8	21	10	13	0	42212.7750402776
2009	8	21	10	14	0	42214.485902307
2009	8	21	10	15	0	42215.9800735469
2009	8	21	10	16	0	42217.2638713287
2009	8	21	10	17	0	42218.3433874649
2009	8	21	10	18	0	42219.2244872877
2009	8	21	10	19	0	42219.9128489359
2009	8	21	10	20	0	42220.4139467935
2009	8	21	10	21	0	42220.7330498128
2009	8	21	10	22	0	42220.8752601672
2009	8	21	10	23	0	42220.8454915148
2009	8	21	10	24	0	42220.6484863138
2009	8	21	10	25	0	42220.2888247121
2009	8	21	10	26	0	42219.7709104378
2009	8	21	10	27	0	42219.099010306
2009	8	21	10	28	0	42218.2772359023
2009	8	21	10	29	0	42217.3095402814
2009	8	21	10	30	0	42216.1997551971
2009	8	21	10	31	0	42214.9515722753
2009	8	21	10	32	0	42213.5685391973
2009	8	21	10	33	0	42212.0540964852
2009	8	21	10	34	0	42210.4115581761
2009	8	21	10	35	0	42208.6441075355
2009	8	21	10	36	0	42206.7548334419
2009	8	21	10	37	0	42204.7467106051
2009	8	21	10	38	0	42202.6225948516
2009	8	21	10	39	0	42200.3852591486
2009	8	21	10	40	0	42198.0373688929
2009	8	21	10	41	0	42195.5814965833
2009	8	21	10	42	0	42193.0201281554
2009	8	21	10	43	0	42190.3556461698
2009	8	21	10	44	0	42187.5903671183
2009	8	21	10	45	0	42184.7265205744
2009	8	21	10	46	0	42181.766243518
2009	8	21	10	47	0	42178.7116155663
2009	8	21	10	48	0	42175.5646378377
2009	8	21	10	49	0	42172.3272269729
2009	8	21	10	50	0	42169.0012501243
2009	8	21	10	51	0	42165.5885035233
2009	8	21	10	52	0	42162.0907062276
2009	8	21	10	53	0	42158.5095348943
2009	8	21	10	54	0	42154.8465975423
2009	8	21	10	55	0	42151.103446922
2009	8	21	10	56	0	42147.2815856009
2009	8	21	10	57	0	42143.382447768
2009	8	21	10	58	0	42139.4074355171
2009	8	21	10	59	0	42135.3578967083
2009	8	21	11	0	0	42131.2351181016
2009	8	21	11	1	0	42129.59507017
2009	8	21	11	2	0	42129.4586692474
2009	8	21	11	3	0	42128.2192011729
2009	8	21	11	4	0	42126.8247420998
2009	8	21	11	5	0	42125.2607506374
2009	8	21	11	6	0	42123.5328948138
2009	8	21	11	7	0	42121.6462307856
2009	8	21	11	8	0	42119.6056271336
2009	8	21	11	9	0	42117.4157725128
2009	8	21	11	10	0	42115.0811852682
2009	8	21	11	11	0	42112.606201423
2009	8	21	11	12	0	42109.9950121446
2009	8	21	11	13	0	42107.2516478677
2009	8	21	11	14	0	42104.3799761415
2009	8	21	11	15	0	42101.383736841
2009	8	21	11	16	0	42098.2665256954
2009	8	21	11	17	0	42095.0317915352
2009	8	21	11	18	0	42091.6828709677
2009	8	21	11	19	0	42088.2229713337
2009	8	21	11	20	0	42084.6551674143
2009	8	21	11	21	0	42080.9824356239
2009	8	21	11	22	0	42077.2076364513
2009	8	21	11	23	0	42073.3335106776
2009	8	21	11	24	0	42069.3627131371
2009	8	21	11	25	0	42065.2977905416
2009	8	21	11	26	0	42061.1411954359
2009	8	21	11	27	0	42056.8952926129
2009	8	21	11	28	0	42052.5623440326
2009	8	21	11	29	0	42048.1445436326
2009	8	21	11	30	0	42043.6439985875
2009	8	21	11	31	0	42039.0627244455
2009	8	21	11	32	0	42034.4026779486
2009	8	21	11	33	0	42029.6657379721
2009	8	21	11	34	0	42024.8537003262
2009	8	21	11	35	0	42019.9683102914
2009	8	21	11	36	0	42015.0112432366
2009	8	21	11	37	0	42009.9840991199
2009	8	21	11	38	0	42004.8884347704
2009	8	21	11	39	0	41999.7257400494
2009	8	21	11	40	0	41994.4974503289
2009	8	21	11	41	0	41989.2049514933
2009	8	21	11	42	0	41983.8495633602
2009	8	21	11	43	0	41978.4325732824
2009	8	21	11	44	0	41972.9552160183
2009	8	21	11	45	0	41967.4186675692
2009	8	21	11	46	0	41961.8240769167
2009	8	21	11	47	0	41956.1725457093
2009	8	21	11	48	0	41950.4651218942
2009	8	21	11	49	0	41944.7028312928
2009	8	21	11	50	0	41938.8866570881
2009	8	21	11	51	0	41933.0175332721
2009	8	21	11	52	0	41927.0963760793
2009	8	21	11	53	0	41921.1240591108
2009	8	21	11	54	0	41915.1014249307
2009	8	21	11	55	0	41909.0292892306
2009	8	21	11	56	0	41902.9084233149
2009	8	21	11	57	0	41896.7395870256
2009	8	21	11	58	0	41890.5235077489
2009	8	21	11	59	0	41884.2608734587
2009	8	21	12	0	0	41877.9523638496
2009	8	21	12	1	0	41874.5986165527
2009	8	21	12	2	0	41872.5079488331
2009	8	21	12	3	0	41868.8287046645
2009	8	21	12	4	0	41864.6885477429
2009	8	21	12	5	0	41860.082291034
2009	8	21	12	6	0	41855.0291681687
2009	8	21	12	7	0	41849.547104741
2009	8	21	12	8	0	41843.6533123667
2009	8	21	12	9	0	41837.3643301576
2009	8	21	12	10	0	41830.6960286845
2009	8	21	12	11	0	41823.6636441838
2009	8	21	12	12	0	41816.281806346
2009	8	21	12	13	0	41808.5645450949
2009	8	21	12	14	0	41800.5253416696
2009	8	21	12	15	0	41792.1771314125
2009	8	21	12	16	0	41783.532317502
2009	8	21	12	17	0	41774.6028180923
2009	8	21	12	18	0	41765.4000667482
2009	8	21	12	19	0	41755.9350238765
2009	8	21	12	20	0	41746.2182216624
2009	8	21	12	21	0	41736.2597623521
2009	8	21	12	22	0	41726.0693276141
2009	8	21	12	23	0	41715.6562214912
2009	8	21	12	24	0	41705.0293630465
2009	8	21	12	25	0	41694.1973099848
2009	8	21	12	26	0	41683.1682762117
2009	8	21	12	27	0	41671.9501286739
2009	8	21	12	28	0	41660.55042895
2009	8	21	12	29	0	41648.9764267768
2009	8	21	12	30	0	41637.2350648694
2009	8	21	12	31	0	41625.3330175259
2009	8	21	12	32	0	41613.2766827463
2009	8	21	12	33	0	41601.0721856662
2009	8	21	12	34	0	41588.7254158373
2009	8	21	12	35	0	41576.2420180587
2009	8	21	12	36	0	41563.6273945742
2009	8	21	12	37	0	41550.8867411699
2009	8	21	12	38	0	41538.0250331507
2009	8	21	12	39	0	41525.0470425709
2009	8	21	12	40	0	41511.9573496463
2009	8	21	12	41	0	41498.7603336347
2009	8	21	12	42	0	41485.4602087511
2009	8	21	12	43	0	41472.0610121748
2009	8	21	12	44	0	41458.5666035684
2009	8	21	12	45	0	41444.9806986167
2009	8	21	12	46	0	41431.3068562271
2009	8	21	12	47	0	41417.5484772395
2009	8	21	12	48	0	41403.7088371933
2009	8	21	12	49	0	41389.7910727808
2009	8	21	12	50	0	41375.7981798381
2009	8	21	12	51	0	41361.7330454278
2009	8	21	12	52	0	41347.5984336274
2009	8	21	12	53	0	41333.3969828838
2009	8	21	12	54	0	41319.1312374865
